playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,season_type
8481557,2025,Matt Boldy,MIN,L,5on5,53,45775.0,835.0,59.91,0.53,0.48,0.52,0.45,0.52,0.46,229.0,127.82,11.79,9.86,29.4,4.43,68.5,52.02,11.28,11.86,11.34,10.0,6.0,109.0,67.0,54.0,230.0,30.0,14.0,13.0,1.0,14.0,0.0,75.0,60.0,95.0,162.0,8.0,16.0,27.0,38.0,12.0,45.0,129.0,33.0,14.0,3.92,3.78,4.1,4.0,6.0,4.0,231.58,176.0,177.12,10.0,2.06,3.1,3.09,10.77,10.83,10.63,835.0,102.0,123.0,158.0,452.0,123.0,122.0,156.0,434.0,27.0,19.0,114371.0,16.0,32.0,16.0,25.0,412.96,34.49,32.95,34.62,33.08,363.0,210.0,205.0,778.0,41.0,52.0,4.0,445.0,91.0,37.0,12.83,10.65,11.01,16.0,16.0,9.0,784.52,573.0,577.23,6.05,10.3,10.11,30.43,30.54,29.98,384.03,30.4,29.02,30.28,28.92,329.0,202.0,196.0,727.0,24.0,35.0,1.0,418.0,88.0,25.0,12.56,11.35,6.49,11.0,12.0,1.0,722.06,531.0,526.38,5.47,5.94,5.94,29.93,29.77,29.06,72.72,78.82,1668.0,2000.0,1.19,1.17,32.0,24.0,26.0,21.0,regular
8482641,2025,Matt Kiersted,MIN,D,5on5,4,3030.0,65.0,0.15,0.27,0.45,0.42,0.43,0.43,0.46,20.0,2.87,0.04,0.15,0.75,0.08,1.78,1.2,0.04,0.04,0.04,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,5.14,4.0,4.15,1.0,0.03,0.08,0.0,0.07,0.07,0.07,65.0,9.0,11.0,5.0,40.0,8.0,7.0,6.0,44.0,0.0,0.0,8713.0,0.0,0.0,0.0,3.0,21.0,1.28,1.27,1.32,1.31,19.0,10.0,12.0,41.0,0.0,1.0,0.0,25.0,4.0,0.0,0.73,0.55,0.0,0.0,0.0,0.0,42.14,29.0,29.83,0.27,0.08,0.08,1.47,1.52,1.51,28.83,3.38,3.18,3.33,3.14,22.0,16.0,19.0,57.0,2.0,3.0,0.0,27.0,6.0,5.0,1.05,0.98,1.35,0.0,1.0,1.0,55.91,38.0,37.23,0.43,0.69,0.69,3.11,3.07,2.93,5.74,7.0,131.0,175.0,0.1,0.01,4.0,1.0,4.0,1.0,regular
8481477,2025,Nico Sturm,MIN,C,5on5,34,18801.0,413.0,3.88,0.51,0.5,0.43,0.48,0.46,0.49,344.0,27.28,3.43,2.06,6.81,0.98,13.97,9.75,3.3,3.51,3.38,1.0,3.0,24.0,13.0,10.0,47.0,6.0,2.0,3.0,0.0,6.0,0.0,18.0,8.0,22.0,35.0,4.0,8.0,125.0,33.0,5.0,13.0,22.0,7.0,8.0,0.77,0.67,1.99,1.0,1.0,0.0,48.36,37.0,37.77,4.0,0.44,0.52,1.64,2.23,2.28,2.26,413.0,20.0,73.0,49.0,271.0,44.0,51.0,50.0,268.0,125.0,108.0,83825.0,8.0,0.0,0.0,13.0,143.41,12.49,12.18,12.85,12.53,118.0,76.0,72.0,266.0,9.0,22.0,0.0,146.0,31.0,17.0,4.28,3.59,4.63,7.0,2.0,0.0,275.45,194.0,200.68,2.03,4.56,4.36,10.17,10.45,10.32,164.31,11.93,11.41,11.61,11.12,130.0,101.0,120.0,351.0,12.0,17.0,1.0,188.0,32.0,11.0,5.47,3.63,2.82,7.0,5.0,0.0,344.38,231.0,226.31,2.26,3.0,3.0,11.19,10.97,10.73,57.13,57.52,1323.0,1407.0,0.67,0.21,20.0,5.0,13.0,3.0,regular
8477979,2025,Nicolas Aube-Kubel,MIN,R,5on5,4,2840.0,58.0,0.5,0.49,0.43,0.5,0.41,0.51,0.45,27.0,5.91,0.55,0.42,1.27,0.21,3.16,2.39,0.53,0.55,0.53,0.0,0.0,4.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,8.0,3.0,6.0,0.0,4.0,1.0,1.0,6.0,2.0,0.0,0.35,0.21,0.0,0.0,0.0,0.0,9.17,8.0,8.12,1.0,0.09,0.0,0.16,0.48,0.48,0.48,58.0,6.0,9.0,8.0,35.0,10.0,14.0,10.0,24.0,0.0,4.0,9201.0,6.0,2.0,1.0,4.0,27.55,1.81,1.77,1.83,1.79,27.0,10.0,15.0,52.0,0.0,3.0,0.0,31.0,5.0,1.0,1.05,0.52,0.24,0.0,0.0,0.0,54.72,37.0,38.29,0.37,0.4,0.4,1.78,1.81,1.8,25.52,1.91,1.87,1.94,1.9,25.0,11.0,17.0,53.0,1.0,5.0,0.0,30.0,5.0,1.0,0.85,0.66,0.4,1.0,0.0,0.0,51.98,36.0,35.72,0.34,0.84,0.84,1.4,1.41,1.39,5.82,7.66,128.0,181.0,0.0,0.1,0.0,3.0,0.0,2.0,regular
8480800,2025,Quinn Hughes,MIN,D,5on5,51,67534.0,1085.0,56.5,0.52,0.46,0.53,0.45,0.52,0.46,58.0,96.85,4.16,5.97,25.07,3.16,60.02,42.62,4.07,4.12,4.04,12.0,11.0,97.0,44.0,90.0,231.0,25.0,2.0,6.0,0.0,32.0,0.0,54.0,47.0,95.0,139.0,10.0,20.0,0.0,4.0,17.0,64.0,135.0,6.0,0.0,3.46,0.7,0.0,1.0,1.0,0.0,229.84,141.0,139.37,33.0,1.19,1.4,0.03,5.33,5.28,5.17,1085.0,138.0,140.0,215.0,592.0,96.0,174.0,182.0,633.0,0.0,0.0,81256.0,20.0,36.0,18.0,50.0,628.15,53.24,50.66,53.26,50.67,533.0,333.0,328.0,1194.0,60.0,71.0,9.0,673.0,138.0,55.0,20.67,17.3,15.27,28.0,18.0,14.0,1197.2,866.0,866.82,8.9,13.31,13.55,48.58,48.78,47.44,579.57,49.86,47.19,49.92,47.27,517.0,272.0,282.0,1071.0,54.0,61.0,6.0,575.0,176.0,38.0,16.6,22.88,10.37,20.0,28.0,6.0,1069.88,789.0,789.99,8.28,10.96,10.96,47.19,47.34,46.01,50.84,59.71,1183.0,1425.0,3.93,0.18,76.0,5.0,62.0,3.0,regular
8477451,2025,Ryan Hartman,MIN,R,5on5,53,45519.0,806.0,26.02,0.5,0.5,0.48,0.48,0.48,0.49,224.0,107.74,9.14,7.41,25.18,3.45,58.3,43.51,8.53,9.08,8.45,5.0,3.0,83.0,64.0,40.0,187.0,16.0,8.0,13.0,1.0,20.0,0.0,48.0,58.0,75.0,139.0,11.0,25.0,269.0,43.0,17.0,37.0,111.0,26.0,10.0,3.39,3.2,2.55,3.0,3.0,2.0,189.45,147.0,148.0,12.0,1.55,3.04,2.41,8.27,8.31,7.91,806.0,85.0,105.0,121.0,495.0,116.0,136.0,111.0,443.0,269.0,358.0,114073.0,25.0,33.0,15.0,72.0,395.09,33.82,32.56,33.79,32.52,347.0,193.0,213.0,753.0,23.0,41.0,2.0,403.0,101.0,36.0,12.12,12.01,9.69,12.0,8.0,3.0,762.62,540.0,544.92,5.54,7.92,7.93,31.42,31.5,30.72,419.68,33.16,31.58,33.25,31.7,377.0,203.0,238.0,818.0,25.0,45.0,4.0,457.0,94.0,29.0,12.97,11.77,8.41,8.0,11.0,6.0,820.96,580.0,579.5,5.9,8.04,8.04,31.02,31.21,30.51,75.96,74.93,1742.0,1898.0,0.81,0.9,26.0,20.0,20.0,15.0,regular
8475752,2025,Tyler Pitlick,MIN,C,5on5,30,13886.0,300.0,-1.23,0.47,0.5,0.4,0.48,0.42,0.48,337.0,29.56,2.49,2.04,6.71,0.95,15.91,11.9,2.46,2.51,2.49,0.0,0.0,26.0,14.0,7.0,47.0,2.0,2.0,5.0,0.0,2.0,0.0,17.0,14.0,24.0,38.0,2.0,4.0,0.0,72.0,5.0,7.0,30.0,9.0,1.0,1.05,1.17,0.27,1.0,1.0,0.0,48.83,40.0,41.13,6.0,0.43,0.6,0.51,2.41,2.43,2.43,300.0,14.0,40.0,41.0,205.0,37.0,47.0,24.0,192.0,0.0,3.0,77647.0,4.0,4.0,2.0,17.0,102.6,8.49,8.18,8.54,8.23,87.0,51.0,50.0,188.0,3.0,15.0,0.0,103.0,25.0,10.0,2.76,3.03,2.7,1.0,2.0,0.0,193.14,138.0,141.49,1.42,2.89,3.08,6.84,6.97,6.88,138.3,9.5,9.01,9.48,8.98,117.0,75.0,85.0,277.0,9.0,10.0,0.0,161.0,26.0,5.0,4.47,3.66,1.38,4.0,5.0,0.0,273.12,192.0,189.46,1.81,1.9,1.9,9.4,9.35,9.04,57.21,56.91,1230.0,1354.0,0.76,0.56,10.0,10.0,8.0,9.0,regular
8476994,2025,Vinnie Hinostroza,MIN,C,5on5,43,25700.0,507.0,7.29,0.41,0.53,0.46,0.48,0.44,0.49,401.0,52.39,5.08,3.53,12.22,1.62,26.76,19.79,4.89,5.28,5.08,0.0,4.0,40.0,29.0,20.0,89.0,7.0,3.0,7.0,0.0,3.0,0.0,28.0,28.0,37.0,66.0,3.0,6.0,19.0,26.0,14.0,35.0,45.0,20.0,4.0,1.44,2.44,1.19,2.0,1.0,0.0,91.39,69.0,70.99,9.0,0.75,1.06,1.5,4.32,4.42,4.37,507.0,41.0,57.0,77.0,332.0,89.0,79.0,58.0,281.0,19.0,17.0,103948.0,6.0,22.0,10.0,18.0,195.35,14.38,13.87,14.73,14.19,164.0,103.0,132.0,399.0,13.0,18.0,0.0,208.0,48.0,11.0,5.72,5.69,2.97,10.0,3.0,0.0,409.44,267.0,272.44,2.56,3.31,3.06,13.89,14.12,13.9,241.42,20.98,19.61,20.8,19.49,217.0,118.0,130.0,465.0,19.0,38.0,5.0,253.0,63.0,19.0,7.53,7.63,5.82,7.0,7.0,5.0,461.69,335.0,333.02,3.6,6.79,6.79,17.79,17.83,17.45,74.16,65.74,1618.0,1722.0,1.47,1.06,21.0,19.0,17.0,18.0,regular
8475765,2025,Vladimir Tarasenko,MIN,R,5on5,50,35675.0,721.0,21.36,0.47,0.51,0.43,0.49,0.44,0.5,374.0,72.88,7.77,4.7,17.92,2.65,37.28,27.68,7.11,7.9,7.21,3.0,4.0,64.0,34.0,35.0,133.0,16.0,9.0,8.0,1.0,14.0,0.0,39.0,28.0,55.0,89.0,4.0,8.0,5.0,37.0,8.0,33.0,74.0,12.0,12.0,2.59,1.53,3.65,7.0,1.0,1.0,136.87,98.0,99.96,6.0,0.99,1.26,2.81,5.95,6.02,5.79,721.0,83.0,106.0,133.0,399.0,65.0,112.0,88.0,456.0,5.0,4.0,114725.0,8.0,16.0,8.0,23.0,272.16,23.57,22.19,23.81,22.4,244.0,130.0,153.0,527.0,18.0,30.0,3.0,286.0,59.0,29.0,8.22,7.02,8.33,10.0,5.0,3.0,536.66,374.0,377.74,3.76,6.32,6.59,20.73,20.88,20.28,336.44,26.77,25.4,26.66,25.35,306.0,161.0,223.0,690.0,20.0,37.0,3.0,373.0,70.0,24.0,10.55,8.95,7.26,8.0,10.0,2.0,688.53,467.0,465.34,4.68,7.34,7.34,24.11,24.18,23.67,79.95,76.71,1829.0,1875.0,0.84,0.26,20.0,11.0,16.0,7.0,regular
8478508,2025,Yakov Trenin,MIN,C,5on5,57,40184.0,754.0,7.65,0.48,0.5,0.42,0.49,0.44,0.49,416.0,74.43,8.26,5.62,17.53,2.67,37.73,28.21,7.99,8.34,8.08,9.0,3.0,56.0,44.0,22.0,122.0,16.0,4.0,9.0,0.0,11.0,0.0,36.0,40.0,52.0,96.0,10.0,23.0,33.0,275.0,16.0,37.0,65.0,21.0,14.0,2.32,2.35,3.59,3.0,1.0,0.0,124.28,100.0,101.81,15.0,1.19,2.18,2.23,7.22,7.26,7.18,754.0,57.0,102.0,111.0,484.0,136.0,132.0,85.0,401.0,33.0,50.0,131659.0,23.0,19.0,8.0,25.0,298.74,27.68,26.67,28.16,27.14,263.0,142.0,156.0,561.0,29.0,35.0,2.0,292.0,74.0,39.0,8.53,8.61,10.53,16.0,11.0,2.0,572.96,405.0,412.57,4.2,8.27,8.27,23.6,24.01,23.7,378.23,29.44,28.19,29.27,28.02,337.0,181.0,241.0,759.0,20.0,49.0,2.0,411.0,82.0,25.0,12.02,10.53,6.88,10.0,7.0,3.0,750.0,518.0,511.08,5.07,8.68,8.69,25.82,25.62,25.15,89.01,88.06,2083.0,2188.0,1.46,0.81,14.0,26.0,10.0,16.0,regular
8474567,2025,Zach Bogosian,MIN,D,5on5,24,19988.0,393.0,3.94,0.47,0.51,0.47,0.48,0.46,0.49,124.0,19.55,0.73,1.07,5.74,0.7,11.32,8.44,0.71,0.75,0.73,2.0,1.0,20.0,8.0,15.0,43.0,4.0,1.0,4.0,0.0,3.0,0.0,10.0,10.0,19.0,27.0,3.0,6.0,0.0,20.0,5.0,12.0,27.0,1.0,0.0,0.54,0.18,0.0,1.0,0.0,0.0,44.32,28.0,28.79,12.0,0.22,1.15,0.03,0.91,0.94,0.93,393.0,26.0,23.0,45.0,299.0,40.0,78.0,42.0,233.0,0.0,1.0,52292.0,6.0,4.0,2.0,22.0,159.97,13.63,13.31,14.09,13.76,141.0,76.0,87.0,304.0,15.0,17.0,0.0,164.0,39.0,14.0,4.82,4.55,4.26,9.0,5.0,1.0,317.25,217.0,225.04,2.16,3.52,3.52,12.28,12.69,12.54,183.45,15.37,14.43,14.82,13.94,164.0,91.0,92.0,347.0,9.0,21.0,1.0,204.0,34.0,17.0,5.88,4.4,5.09,3.0,3.0,3.0,338.05,255.0,247.27,2.5,4.3,4.3,13.58,13.15,12.89,33.68,32.17,807.0,877.0,1.71,0.06,45.0,5.0,34.0,4.0,regular
8483686,2025,Adam Engstrom,MTL,D,5on5,11,8207.0,180.0,1.32,0.44,0.46,0.51,0.47,0.5,0.48,60.0,8.33,0.32,0.42,2.39,0.27,4.8,3.8,0.31,0.32,0.31,0.0,0.0,7.0,5.0,7.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,7.0,12.0,3.0,6.0,0.0,4.0,2.0,6.0,12.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,19.62,12.0,12.21,5.0,0.09,0.0,0.05,0.36,0.35,0.35,180.0,23.0,7.0,16.0,134.0,19.0,31.0,7.0,123.0,0.0,0.0,24358.0,6.0,2.0,1.0,5.0,59.13,4.54,4.43,4.59,4.49,47.0,36.0,32.0,115.0,6.0,4.0,0.0,72.0,6.0,5.0,2.61,0.75,1.17,6.0,0.0,0.0,117.87,83.0,84.25,0.78,0.36,0.36,4.96,5.02,4.97,60.88,5.68,5.46,5.55,5.34,52.0,30.0,28.0,110.0,2.0,9.0,0.0,60.0,14.0,8.0,1.8,1.63,2.25,2.0,0.0,0.0,108.25,82.0,80.64,0.87,1.57,1.57,4.98,4.85,4.82,15.2,18.14,350.0,402.0,0.67,0.08,12.0,2.0,10.0,2.0,regular
8481618,2025,Alex Newhook,MTL,C,5on5,17,12020.0,239.0,9.75,0.46,0.5,0.45,0.49,0.44,0.5,106.0,15.94,1.8,1.06,3.2,0.48,8.14,6.33,1.74,1.85,1.79,4.0,1.0,13.0,8.0,6.0,27.0,9.0,4.0,2.0,1.0,3.0,0.0,5.0,7.0,9.0,17.0,4.0,8.0,26.0,25.0,0.0,3.0,12.0,8.0,1.0,0.42,0.97,0.42,0.0,3.0,1.0,27.37,21.0,21.55,2.0,0.22,0.67,0.42,1.61,1.62,1.6,239.0,30.0,17.0,40.0,152.0,27.0,35.0,34.0,143.0,26.0,44.0,38005.0,8.0,10.0,5.0,4.0,79.05,6.33,6.1,6.41,6.19,70.0,38.0,46.0,154.0,14.0,6.0,3.0,75.0,30.0,3.0,1.98,3.46,0.89,2.0,9.0,3.0,155.34,108.0,109.02,1.04,1.28,1.28,6.08,6.14,6.01,97.97,7.53,7.02,7.56,7.06,86.0,49.0,51.0,186.0,9.0,13.0,0.0,106.0,23.0,6.0,2.97,2.85,1.7,5.0,3.0,1.0,185.04,135.0,134.21,1.31,2.07,2.07,6.77,6.84,6.48,23.89,23.99,551.0,568.0,0.66,0.02,11.0,2.0,9.0,2.0,regular
8478851,2025,Alexandre Carrier,MTL,D,5on5,56,52987.0,1090.0,17.68,0.49,0.49,0.48,0.49,0.49,0.51,226.0,51.54,2.46,2.95,14.76,1.77,30.17,21.9,2.4,2.41,2.36,6.0,6.0,44.0,30.0,34.0,108.0,18.0,6.0,4.0,0.0,15.0,0.0,23.0,26.0,38.0,68.0,10.0,20.0,0.0,23.0,20.0,36.0,67.0,5.0,2.0,1.42,0.52,0.51,4.0,1.0,1.0,106.95,74.0,73.09,23.0,0.6,1.2,0.35,2.7,2.67,2.62,1090.0,66.0,115.0,170.0,739.0,149.0,110.0,139.0,692.0,0.0,0.0,111846.0,20.0,16.0,8.0,92.0,410.42,35.87,34.56,35.97,34.66,367.0,201.0,228.0,796.0,43.0,40.0,4.0,436.0,95.0,37.0,13.98,11.86,10.04,16.0,17.0,10.0,796.19,568.0,568.03,5.55,7.49,7.55,33.88,34.05,33.5,444.02,37.96,36.3,38.05,36.38,384.0,210.0,268.0,862.0,45.0,55.0,5.0,432.0,127.0,35.0,13.32,15.28,9.35,19.0,22.0,4.0,861.6,594.0,593.03,5.95,9.74,9.9,34.0,34.02,33.12,71.49,74.65,1648.0,1683.0,2.59,0.3,66.0,15.0,51.0,8.0,regular
8480074,2025,Alexandre Texier,MTL,L,5on5,38,28132.0,573.0,19.6,0.49,0.49,0.51,0.49,0.51,0.5,225.0,56.41,5.43,3.38,13.49,1.88,28.99,22.83,5.22,5.45,5.24,4.0,6.0,52.0,24.0,21.0,97.0,17.0,7.0,1.0,1.0,11.0,0.0,28.0,29.0,45.0,69.0,5.0,10.0,2.0,40.0,5.0,16.0,53.0,17.0,6.0,1.53,2.12,1.78,1.0,5.0,1.0,96.88,76.0,75.32,6.0,0.7,0.21,1.37,4.76,4.76,4.62,573.0,58.0,54.0,121.0,340.0,101.0,86.0,65.0,321.0,2.0,10.0,84725.0,10.0,14.0,6.0,12.0,228.46,19.62,18.98,19.67,19.02,197.0,117.0,132.0,446.0,23.0,25.0,3.0,229.0,67.0,18.0,6.9,8.05,4.67,8.0,13.0,2.0,446.22,314.0,312.99,2.99,4.15,4.15,18.46,18.44,18.09,227.02,20.47,19.68,20.44,19.65,185.0,120.0,118.0,423.0,14.0,30.0,1.0,220.0,66.0,19.0,7.09,8.1,5.28,8.0,2.0,4.0,423.28,305.0,304.36,3.18,5.27,5.27,18.38,18.27,17.94,55.99,59.44,1237.0,1294.0,0.38,1.01,12.0,16.0,8.0,15.0,regular
8482964,2025,Arber Xhekaj,MTL,D,5on5,50,32866.0,676.0,0.5,0.43,0.5,0.48,0.49,0.48,0.5,280.0,32.42,1.25,1.72,9.75,1.05,19.27,13.96,1.24,1.23,1.23,1.0,0.0,31.0,16.0,43.0,90.0,2.0,1.0,1.0,0.0,11.0,0.0,18.0,16.0,30.0,46.0,25.0,74.0,0.0,134.0,2.0,26.0,46.0,1.0,0.0,1.07,0.18,0.0,1.0,0.0,0.0,88.91,47.0,46.83,16.0,0.34,0.05,0.0,1.59,1.58,1.56,676.0,48.0,30.0,100.0,498.0,95.0,116.0,79.0,386.0,0.0,0.0,114965.0,74.0,54.0,15.0,31.0,226.33,17.86,17.42,17.82,17.38,192.0,126.0,130.0,448.0,16.0,18.0,1.0,253.0,53.0,12.0,7.91,6.5,3.45,8.0,7.0,1.0,447.69,318.0,317.05,2.95,3.03,2.98,17.83,17.81,17.61,254.65,23.64,22.3,23.84,22.48,220.0,120.0,154.0,494.0,24.0,36.0,3.0,244.0,69.0,27.0,7.56,8.68,7.41,8.0,12.0,4.0,493.26,340.0,341.83,3.38,6.57,6.73,20.28,20.37,19.81,77.74,78.34,1718.0,1815.0,0.89,0.39,40.0,10.0,30.0,8.0,regular
8475848,2025,Brendan Gallagher,MTL,R,5on5,56,37310.0,816.0,18.07,0.48,0.49,0.5,0.49,0.5,0.5,464.0,92.08,9.72,5.93,22.1,3.14,45.3,34.8,9.09,9.59,8.95,4.0,5.0,84.0,37.0,36.0,157.0,13.0,4.0,11.0,0.0,11.0,1.0,43.0,51.0,80.0,117.0,11.0,22.0,5.0,66.0,7.0,21.0,84.0,25.0,12.0,2.99,3.07,3.66,2.0,1.0,1.0,156.97,121.0,120.34,6.0,1.25,2.82,3.38,7.6,7.51,7.32,816.0,92.0,86.0,139.0,499.0,128.0,121.0,129.0,438.0,5.0,2.0,127523.0,22.0,22.0,11.0,12.0,308.21,26.17,25.02,26.07,24.92,298.0,126.0,180.0,604.0,28.0,30.0,3.0,332.0,63.0,29.0,10.04,7.64,8.49,13.0,11.0,4.0,603.54,424.0,423.54,4.03,6.94,6.94,23.27,23.24,22.84,320.91,28.12,26.74,28.22,26.8,270.0,162.0,175.0,607.0,26.0,41.0,4.0,325.0,78.0,29.0,10.17,9.57,8.37,10.0,11.0,5.0,605.95,432.0,431.87,4.28,7.41,7.41,24.99,25.03,24.45,81.19,84.49,1840.0,1938.0,0.61,2.15,16.0,44.0,13.0,28.0,regular
8481540,2025,Cole Caufield,MTL,R,5on5,56,47538.0,983.0,59.91,0.56,0.46,0.53,0.47,0.55,0.48,207.0,127.28,11.96,8.42,29.09,4.36,65.46,50.71,11.57,12.03,11.63,6.0,3.0,106.0,64.0,36.0,206.0,28.0,19.0,15.0,3.0,26.0,0.0,54.0,56.0,87.0,151.0,7.0,14.0,5.0,39.0,15.0,32.0,116.0,46.0,8.0,4.53,5.51,1.91,9.0,9.0,1.0,207.06,170.0,170.17,8.0,1.74,2.77,3.19,10.51,10.51,10.41,983.0,124.0,87.0,234.0,538.0,126.0,132.0,144.0,581.0,5.0,8.0,117295.0,14.0,16.0,8.0,11.0,414.34,36.95,35.17,37.37,35.56,356.0,211.0,193.0,760.0,41.0,50.0,4.0,416.0,114.0,37.0,13.3,13.41,10.25,16.0,22.0,3.0,765.17,567.0,570.34,5.53,9.79,10.16,32.31,32.55,31.87,340.09,29.09,28.14,29.34,28.38,294.0,163.0,221.0,678.0,25.0,27.0,1.0,332.0,100.0,25.0,10.53,11.87,6.69,12.0,9.0,4.0,683.39,457.0,459.73,4.54,5.23,5.39,28.24,28.46,28.0,70.41,83.51,1684.0,1867.0,0.87,0.7,29.0,17.0,16.0,16.0,regular
